"FMID","MarketName","xf","yf"
1000672,"Southwest Harbor Farmers' Market",-68.321400,44.279000
1004687,"Southwest Plaza Farmers Market",-105.096775,39.613404
1008707,"Southwest Sustainable Farmers' Market",-93.260549,37.207987
1005560,"Southwest Virginia Farmers' Market",-80.772514,36.741446
1008538,"Sowing Seeds Growing Futures Farmers Market",-83.225720,42.357987
1005083,"Spanish Fork Farmers Market",-111.652000,40.108400
1000365,"Sparks Methodist Church Market",-119.753000,39.544800
1008351,"Sparks Thursday Night Farmers' Market",-119.758347,39.535077
1003165,"Sparta Farmer Market",-90.800300,43.948300
1001649,"Sparta Farmers Market",-74.630716,41.040085
1002532,"Speculator Farmers",-74.359031,43.495958
1004054,"Spenard Farmers Market",-149.905192,61.197271
1003051,"Spencer Area Farmers Market",-95.149800,43.145700
1001355,"Spencer Creek Community Growers' Market",-123.153348,43.995747
1001134,"Spencer Farmers Market",-81.350241,38.803330
1002023,"Spencer's Market - Morro Bay",-120.859000,35.390400
20311,"Spinney Hill Farmer's Market",-73.704100,40.782600
1008127,"Spokane Farmers' Market",-117.411778,47.651443
1003605,"Spooner Farmers Market",-91.887245,45.825181
1002439,"Spotsylvania Courthouse Farmers Market",-77.663100,38.166500
1000225,"Spotsylvania Farmers Market",-77.494844,38.217811
1000226,"Spotsylvania Farmers Market",-77.571776,38.287017
1002551,"Spout Springs Library Farmers Market",-83.894860,34.152230
1007066,"Sprague River Farmers Market",-121.516000,42.481400
1007190,"Spring City Farmers' Market",-111.495000,39.479500
1001375,"Spring Creek Market",-102.754075,47.371958
1004012,"Spring Hill Farmers Market",-94.825344,38.746100
1005106,"Spring Lake Farm & Garden Market",-86.194705,43.076396
1006314,"Spring Park Farmers Market",-87.703600,34.731200
1008463,"Spring River Farmers Market",-91.528709,36.309009
1007692,"Spring Valley Farmers Market",-74.042677,41.113539
1008143,"Springdale Farmers' Market",-94.116246,36.184588
1000026,"Springfield Cooperative Farmers Market",-72.594910,42.103830
1005098,"Springfield Farmers Market",-85.266840,42.324930
1006516,"Springfield Farmers Market",-74.314551,40.706843
1001354,"Springfield Farmers' Market",-123.019538,44.046944
1002487,"Springfield Old Capitol Farmers Market",-89.648600,39.800800
1000438,"Springfield Recreation Area Farmers Market",-85.253800,44.540900
1007579,"Springfield Winter Farmers' Market",-72.565200,42.084600
1004863,"Springfield/Mason Square Farmers Market",-72.563395,42.110905
1007368,"Springs Farm Farmers Market",-80.921400,35.020700
1003089,"Springtown Farmers' Market",-75.291000,40.556200
1000488,"Springville Farmers Market",-78.679700,42.510600
1004318,"Springville Farmers' Market",-91.442835,42.060748
1003461,"Spruce Pine Farmers Market",-82.063489,35.915917
1005135,"Square Fridays",-94.365370,41.691850
1003588,"Square Market",-89.952055,34.315968
1001257,"St Helena Farmers Market (Napa Valley California)",-122.465072,38.492882
1001484,"St Landry Farmers Market",-92.072400,30.531700
1002390,"St. Albans Northwest Farmers Market",-73.082703,44.811194
1003987,"St. Andrew Farmers Market",-85.622510,38.227650
1000812,"St. Ansgar Farmers Market",-92.920400,43.378500
1000875,"St. Anthony Farmers Market",-111.682185,43.966301
1007295,"St. Augustine Beach Farmers Market",-81.267040,29.857370
1000165,"St. Bernard Seafood & Farmers' Market",-90.006030,29.951105
1007264,"St. Charles Farmers Market",-88.309780,41.914510
1007711,"St. Charles Farmers' Market",-76.924000,38.600200
1008709,"St. Charles Lions Club Farmers' Market",-90.481324,38.779358
1002442,"St. Clair County Farmers Market",-86.272300,33.575600
1007635,"St. Cloud Area Farmers Market I",-94.165200,45.557400
1000259,"St. Cloud Area Farmers Market II",-94.217000,45.622900
1001658,"St. Croix Falls Farmers Market",-92.643900,45.411900
1003087,"St. Francis Farmers Market",-101.800000,39.775200
1004088,"St. Francis Medical Center Farmer's Market",-74.741400,40.216300
1001283,"St. Francis of the Fields Farmers Market",-85.623300,38.321800
1003077,"St. Francisville Farmers Market",-91.379702,30.788001
1000093,"St. George Greenmarket",-74.077900,40.641600
1008710,"St. James Farmers' Market",-91.611405,37.983663
1005672,"St. James Marketplace",-97.145900,42.733900
1003194,"St. John's Church Farmers Market",-73.898800,40.933700
1001357,"St. Johns Farmer's Market",-122.755000,45.589800
1006336,"St. Johns Farmers Market",-84.559100,43.001400
1000231,"St. Johnsbury Caledonia Farmers Market",-72.102200,44.464700
1001164,"St. Joseph Farmers Market",-86.483500,42.109200
1003792,"St. Joseph Farmers Market",-94.290400,45.577000
1003598,"St. Joseph's Hospital Health Center's Mobile Market",-76.148400,43.054700
1008735,"St. Louis Community Farmers' Market",-90.244813,38.602771
1004453,"St. Louis Park Farmers Markets- At the West End and Rec Center Plaza",-93.341475,44.937160
1004454,"St. Louis Park Farmers Markets- At the West End and Rec Center Plaza",-93.348341,44.966680
1003235,"St. Luke's Farmers Market",-93.087700,44.960900
1002928,"St. Luke's SteelStacks Farmers Market",-75.367273,40.614311
1003311,"St. Maries Farmers Market",-116.567000,47.315200
1000479,"St. Mark United Methodist Church-Seeds of Hope",-81.052100,34.024200
1000076,"St. Mark's Church Greenmarket",-73.986800,40.729800
1004893,"St. Mary's Market Days",-87.503960,37.963620
1007198,"St. Marys Farmers Market",-81.203900,39.390900
1007302,"St. Marys Farmers Market",-96.070100,39.193400
1004402,"St. Matthews Farmers Market",-85.645400,38.251200
1006798,"St. Michaels FRESHFARM Market",-76.222780,38.784565
1000123,"St. Olaf Community Campus Farmers Market",-93.294718,44.950616
1007335,"St. Paris Farmer's Market",-83.960300,40.125900
1003183,"St. Paul Downtown Farmers Market",-93.088100,44.961100
1007809,"St. Paul Downtown Farmers Market - Winter Market",-93.085800,44.949800
1004429,"St. Paul UCC Farmers' Market",-96.702199,40.805074
1006894,"St. Paul's Farmers Market",-74.188300,39.937700
1007641,"St. Peter Farmers Market",-93.958000,44.323300
1001309,"St. Petersburg Saturday Morning Market",-82.642121,27.758000
1007227,"St. Ursula Parish",-79.962400,40.559500
1005615,"St.John Farmers Market",-98.761600,38.002400
20312,"Stadium Village Farmers Market",-86.158900,39.756400
1007450,"Stafford Springs Farmers Market",-72.297700,41.970900
1007657,"STAMFORD - BARTLETT ARBORETUM & GARDENS FARMERS’ MARKET",-73.537700,41.055000
1007498,"Stamford - High RidgeFarmers' Market",-73.548300,41.105700
1007476,"Stamford Farmers Market",-73.535100,41.056600
1007512,"Stamford Museum & Nature Center Farmers’ Market",-73.545200,41.123600
1000291,"Stanford CFM",-122.171000,37.424400
1000153,"Stanford Farmers Market",-112.534544,45.978923
1006007,"Stanger's Gate Greenmarket",-73.944700,40.791600
1004260,"STANLEY FARMERS MARKET",-90.936600,44.959800
1005803,"Stanly County Farmers Market",-80.202780,35.350270
1000032,"Stanton & Turner Open Air Farmers Market",-76.975200,38.850700
1006049,"Stapleton Farmers Market",-104.900600,39.757550
1006016,"Stapleton Youthmarket",-74.075600,40.626700
1003761,"Star Valley Farmers' Market",-111.004000,42.925800
1000155,"Starkville Community Market",-88.814166,33.462861
1001522,"State Center Community Farmers' Market",-76.622643,39.302076
1000361,"State Center Farmers Market",-93.164320,42.016780
1007120,"STATE COLLEGE FM",-77.856400,40.795100
1001980,"State Street Farmers Market",-82.138800,36.584400
1002600,"Statehouse Market",-86.163758,39.768666
1000082,"Staten Island Ferry/Whitehall Greenmarket",-74.013600,40.702000
1000094,"Staten Island Mall Greenmarket",-74.162900,40.603400
20313,"Statesville Market and Exchange, Inc.",-80.930000,35.900200
1000420,"Stateville Rotary Farmers Market",-80.901900,35.772500
20314,"Statham Farmers Market",-83.602400,33.968100
1004682,"Staunton/Augusta Farmers' Market",-79.073882,38.147889
1002368,"Stayton Market",-122.798000,44.800000
1003774,"Ste Genevieve County Farmers Market",-90.045300,37.985300
1000761,"Steeleville Farmers Market",-89.658700,38.007100
20315,"Steilacoom Farmers Market",-122.599000,47.172800
1004489,"Stephenson Farmers' Market",-87.619500,45.420800
1000927,"Sterling Farmers Market",-71.762000,42.436200
1005958,"Sterling Farmers Market",-77.388091,39.016827
1003590,"Steuben County Farmers' Market",-84.998921,41.632962
1008792,"Steuben County Farmers' Market",-84.999416,41.639406
1002656,"Stevens Point Farmers Market",-89.585824,44.523376
1003874,"Stevens Square Farmers Market",-93.278000,44.962900
1001749,"Stillwater Farmers Market",-92.807900,45.052200
1006352,"Stillwater Farmers Market",-97.072539,36.115878
1006353,"Stillwater Farmers Market",-97.050800,36.129400
1008850,"Stillwater Farmers' Market",-97.057869,36.125196
20316,"Stimmel's Saturday Farmer's Market",-83.671900,41.372400
1000722,"Stockton Downtown Certified Farmers Market",-121.287689,37.953072
1001728,"Stockton Farmers Market II",-90.011323,42.357096
1001729,"Stockton Farmers Market II",-90.006781,42.348839
1000726,"Stockton Kaiser CFM",-121.289000,37.953000
1008300,"Stokes Farmers Market - King location",-80.363600,36.274400
1008301,"Stokes Farmers Market - Walnut Cove location",-80.141753,36.297560
1006631,"Stone Barns Center Farm Market",-73.828960,41.103080
1007648,"Stone County Farmers Market",-89.142300,30.849400
1008422,"Stone County Farmers Market",-92.116867,35.867933
1008425,"Stone County Locally Grown Online Market",-91.831833,35.201050
1003815,"Stone Gardens Farmers' Market",-71.561500,43.654800
1002547,"Stone Harbor Farmers Market",-74.758000,39.054000
1002281,"Stone Mills Farmers Market",-76.085800,44.239500
1006600,"Stonecreek Village Farmers' Market",-121.318491,38.001426
1007621,"Stoneham Farm Hill Farmers Market",-71.097600,42.481100
1008186,"Stonestown Farmers Market",-122.476383,37.727909
1003290,"Stonington Farmers Market",-71.908460,41.334538
20317,"Stony Point Farmers Market",-73.984900,41.228400
1003107,"Storm Lake Farmers Market",-95.195300,42.645600
1005794,"Storrs Farmers Market",-72.241802,41.801455
1005793,"Storrs Winter Farmers Market",-72.196177,41.768322
1002790,"Stoughton Farmers Market",-89.235800,42.917200
1006036,"Stow Community Farmers Market",-81.451898,41.168690
1001602,"Stowe Farmers Market",-72.711270,44.473420
1005541,"Strasburg Farmers Market",-76.191575,39.985289
1001221,"Stratford Farmers Market",-90.079100,44.796800
1007451,"Stratford Farmers Market",-73.129374,41.174606
1000446,"Strawberry Point Farmers Market",-91.534035,42.683596
20318,"Streator Downtown Farmers Market",-88.834000,41.121000
20319,"Strite's Orchard Farm Market and Bakery",-76.773000,40.252200
1000196,"Stromsburg Farmers Market",-97.512100,41.099300
1006309,"Strongsville Farmers Market",-81.828000,41.313600
20320,"Stroudsburg Farmers Market",-75.240600,40.952100
1001052,"Stuart Farmers Market",-80.268240,36.637980
1001960,"Stuart Farmers Market",-94.317400,41.496000
1001098,"Stuart Green Market",-80.254950,27.200340
20321,"Stuarts Draft Farm Market",-79.023000,38.039600
1005965,"Studio City Farmers Market",-118.393000,34.143400
1003436,"Sturgeon Bay Farm and Craft Market",-87.375201,44.834250
1003437,"Sturgeon Bay Farm and Craft Market",-87.374750,44.832158
1006064,"Sturgis Farmer's Market",-103.515522,44.415638
1000077,"Stuyvesant Town Greenmarket",-73.977800,40.731800
1008471,"Suburban Station Farmers' Market",-75.166384,39.953478
1005724,"SUFFERN FARMERS' MARKET",-74.149589,41.114818
1007811,"Suffield Farmers Market",-72.650100,41.985800
1002976,"Suffolk Farmers' Market",-76.581400,36.733100
20322,"Sugar Grove Farmers Market",-88.454100,41.764100
1000186,"Sugar House Farmers Market",-111.850541,40.722811
1005029,"Sugar Loaf Farmers Market",-74.287700,41.319600
20323,"Sugar Ridge Ranch",-90.800200,43.563700
1001761,"SUGAR RIVER FARMERS MARKET",-89.595500,42.745300
1000699,"SUGARCREEK TOWNSHIP FARMERS' MARKET",-84.109984,39.650862
1004864,"Suitland Farmers' Market",-76.930191,38.851715
1008736,"Sullivan Farmers' Market",-91.168592,38.210331
1007812,"Sulphur Farmers Market",-93.376800,30.230100
1006849,"Sulphur Springs Farmers Market",-95.600733,33.138213
1008313,"Summer Nights Market",-76.527123,37.418506
1002779,"Summers Tailgate Market",-80.887800,37.656800
1002393,"Summerside Farmers Market",-95.203400,36.626800
1001718,"Summersville Tailgate Market, Inc",-80.850200,38.286200
1008257,"Summerville Farmers Market",-80.176845,33.018120
1002322,"Summit Farmers Market",-74.358730,40.718970
1006329,"Summit Reno Farmers' Market",-119.749335,39.404897
1000960,"Sumter County Farmers Market",-80.329300,33.920700
1002361,"Sumter County Farmers Market",-82.054700,28.616000
1008171,"Sun City Farmers Market",-97.717358,30.714718
1008381,"Sun City Farmers Market",-112.273604,33.634747
1001218,"Sun Prairie Farmers Market",-89.210658,43.183150
1006444,"Sunblest",-120.996000,37.637200
1001684,"Sunbury Curb Farmers Market",-76.791100,40.861200
1003802,"Sunbury Market House Farmers Market",-76.790500,40.861000
20324,"Sunday Brunch Farmers Market",-79.993500,32.760300
1000018,"Sunday Civic Center Farmers Market",-119.601000,37.241700
1000705,"Sunday Farmers Market",-112.736000,46.397500
1008180,"Sunday Marin Farmers Market",-122.534137,38.000515
1001343,"Sunday Market",-116.778000,47.673500
1006214,"Sunday Market- Bronx Museum",-73.920300,40.830900
20325,"Sunday Putnam Market",-73.726400,41.377300
1002357,"Sundays on the Island",-82.684000,35.797300
1007271,"Sunland Park Ardovino's DC Farmers' Market",-106.557609,31.791220
1002042,"Sunnyside Grange Farmers' & Artists' Market",-122.528207,45.426570
1000087,"Sunnyside Greenmarket",-73.921200,40.746900
1007351,"Sunnyvale Farmers' Market",-122.007238,37.371393
1008239,"Sunrise County Farmers' Market",-67.277445,45.189175
1002647,"Sunrise Station Certified Farmers' Market",-121.269400,38.605650
1003549,"Sunset Marketplace",-80.285438,25.704496
1000105,"Sunset Park Greenmarket",-74.018400,40.640800
1002826,"Sunshine Growers Market",-84.232100,30.390300
1003821,"Suntree Marketplace",-80.676599,28.229173
1001411,"Super Farm Market @ Superstition Farm",-111.653956,33.352989
1005429,"Superior Downtown Farmers' Market",-92.103900,46.720230
1005785,"Superior Farm Market",-89.321590,46.874350
1006743,"Superstition Ranch Market",-111.729000,33.415200
1008173,"Surfside Sunset Market",-82.024341,26.608161
1001414,"Surry Farmers Market",-76.834900,37.138400
1003515,"Susanville Farmers Market",-120.659888,40.411341
1002754,"Sussex County Farmers Market at the Fairgrounds",-74.716408,41.135179
1006648,"Sustainability Center Farmers' Market",-114.314761,43.516821
1004513,"Sustainable Nantucket Famers and Artisans Market",-70.099869,41.266985
1004514,"Sustainable Nantucket Famers and Artisans Market",-70.098400,41.284000
1001422,"Sustainable Westford - Westford Farmers Market",-71.438690,42.581090
1000871,"Sutherland Farmers Market",-101.131000,41.156300
1008445,"Sutherlin Farmers Market",-123.315112,43.389756
1002133,"Sutter Davis Hospital Farmers Market",-121.772100,38.562760
1005513,"Sutton Community Senior Center",-97.859500,40.605500
1003053,"Sutton Tailgate Market",-80.658143,38.697127
1002765,"Suttons Bay Farmers Market",-85.651100,44.970872
1007379,"Suwanee Farmers Market",-84.066400,34.055900
1000393,"Suwannee County Farmers Market",-82.943300,30.044400
1000911,"Swain County Tailgate Market",-83.447900,35.428700
20326,"Swansea Farmer's Market Inc",-89.984800,38.563800
1004871,"Swanville Farmers' Market",-69.002100,44.511400
1008531,"Swarthmore Farmers' Market",-75.348978,39.901892
1005742,"Swea City Farmers Market",-94.307300,43.384100
20327,"Sweeney's Sweet Corn and Farm Market",-85.254500,41.482500
1004121,"Sweet Home Farmers Market",-122.737673,44.397375
20328,"Sweet Magnolia Pickins Farmers & Artisans Market",-95.754200,30.211300
1001865,"Sweetwater Local Foods Market",-86.206012,43.135911
1008363,"Sweetwater Local Foods Market",-86.250717,43.188454
1002422,"Sweetwater Sunday Market",-82.561076,27.999489
1000359,"Switzerland County Farmers Market",-84.852200,39.090600
1001542,"SWOOM",-84.429690,33.734143
1000694,"Sycamore Mall Farmers Market",-92.461800,42.643600
1000379,"Sycamore Spring Farm Market",-77.459718,39.375341
1004278,"Sylacauga Farmers Market",-86.251829,33.173631
1003153,"Sylvan Beach Farmers Market",-75.728618,43.196887
1000890,"Syracuse Artisan and Farmer Market",-85.750201,41.424145
1005755,"Syracuse Eastside Neighborhood Farmers Market",-76.119300,43.036500
